Plate	Rep	Row	Column	OD	Well	Antibiotic	Concentration	Group	Evol_compound	Compound_conc
5002_6	Rep_3	F	6	0.952	F6	Erythromycin	0.2625	Rep_3_5002_6	Parental	0
5002_6	Rep_3	C	12	0.238	C12	Teicoplanin	75	Rep_3_5002_6	Parental	0
5002_6	Rep_3	A	4	0.326	A4	Chloramphenicol	96	Rep_3_5002_6	Parental	0
5002_6	Rep_3	D	1	0.257	D1	Amoxicillin	25	Rep_3_5002_6	Parental	0
5002_6	Rep_3	D	12	0.353	D12	Teicoplanin	37.5	Rep_3_5002_6	Parental	0
5002_6	Rep_3	C	4	0.305	C4	Chloramphenicol	24	Rep_3_5002_6	Parental	0
5002_6	Rep_3	F	12	0.84	F12	Teicoplanin	9.375	Rep_3_5002_6	Parental	0
5002_6	Rep_3	B	11	0.149	B11	Negative_control	0	Rep_3_5002_6	Parental	0
5002_6	Rep_3	E	3	0.972	E3	Azithromycin	1	Rep_3_5002_6	Parental	0
5002_6	Rep_3	C	2	0.174	C2	Ampicillin	60	Rep_3_5002_6	Parental	0
5002_6	Rep_3	E	6	0.937	E6	Erythromycin	0.525	Rep_3_5002_6	Parental	0
5002_6	Rep_3	D	4	0.544	D4	Chloramphenicol	12	Rep_3_5002_6	Parental	0
5002_6	Rep_3	F	8	0.531	F8	Methicillin	37.5	Rep_3_5002_6	Parental	0
5002_6	Rep_3	E	10	0.931	E10	Ofloxacin	1.5625	Rep_3_5002_6	Parental	0
5002_6	Rep_3	D	6	0.83	D6	Erythromycin	1.05	Rep_3_5002_6	Parental	0
5002_6	Rep_3	F	10	0.947	F10	Ofloxacin	0.78125	Rep_3_5002_6	Parental	0
5002_6	Rep_3	E	2	0.172	E2	Ampicillin	15	Rep_3_5002_6	Parental	0
5002_7	Rep_2	D	5	0.157	D5	Doxycycline	0.16	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	1	0.177	B1	Amoxicillin	100	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	11	0.153	A11	Negative_control	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	8	0.173	C8	Methicillin	300	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	9	0.956	G9	Metronidazole	0.865	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	3	0.885	G3	Azithromycin	0.25	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	4	0.346	B4	Chloramphenicol	48	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	2	0.356	G2	Ampicillin	3.75	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	3	0.41	A3	Azithromycin	16	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	12	0.193	A12	Teicoplanin	300	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	6	0.956	H6	Erythromycin	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	7	0.879	F7	Meropenem	0.125	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	3	0.927	E3	Azithromycin	1	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	1	0.695	E1	Amoxicillin	12.5	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	10	0.941	E10	Ofloxacin	1.5625	Rep_2_5002_7	Parental	0
5002_7	Rep_2	D	7	0.675	D7	Meropenem	0.5	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	12	0.921	H12	Teicoplanin	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	6	0.903	E6	Erythromycin	0.525	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	2	0.954	H2	Ampicillin	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	5	0.175	F5	Doxycycline	0.04	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	9	0.229	B9	Metronidazole	27.68	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	4	0.969	H4	Chloramphenicol	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	9	0.573	E9	Metronidazole	3.46	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	6	0.926	F6	Erythromycin	0.2625	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	2	0.178	C2	Ampicillin	60	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	4	0.936	G4	Chloramphenicol	1.5	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	4	0.828	E4	Chloramphenicol	6	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	10	0.229	A10	Ofloxacin	25	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	8	0.637	G8	Methicillin	18.75	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	1	0.173	C1	Amoxicillin	50	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	11	0.16	G11	Negative_control	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	5	0.158	C5	Doxycycline	0.32	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	10	0.968	H10	Ofloxacin	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	7	0.18	B7	Meropenem	2	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	8	0.613	F8	Methicillin	37.5	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	3	0.943	F3	Azithromycin	0.5	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	9	0.952	H9	Metronidazole	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	D	8	0.168	D8	Methicillin	150	Rep_2_5002_7	Parental	0
5002_7	Rep_2	D	6	0.791	D6	Erythromycin	1.05	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	8	0.943	H8	Methicillin	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	11	0.155	B11	Negative_control	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	2	0.192	F2	Ampicillin	7.5	Rep_2_5002_7	Parental	0
5002_7	Rep_2	D	2	0.175	D2	Ampicillin	30	Rep_2_5002_7	Parental	0
5002_7	Rep_2	D	10	0.931	D10	Ofloxacin	3.125	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	12	0.827	E12	Teicoplanin	18.75	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	8	0.19	A8	Methicillin	1200	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	7	0.204	C7	Meropenem	1	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	3	0.97	H3	Azithromycin	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	9	0.218	A9	Metronidazole	55.36	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	1	0.861	F1	Amoxicillin	6.25	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	10	0.954	G10	Ofloxacin	0.390625	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	1	0.179	A1	Amoxicillin	200	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	3	0.403	B3	Azithromycin	8	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	12	0.312	C12	Teicoplanin	75	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	4	0.339	A4	Chloramphenicol	96	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	1	0.974	H1	Amoxicillin	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	12	0.191	B12	Teicoplanin	150	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	11	0.159	F11	Negative_control	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	D	3	0.812	D3	Azithromycin	2	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	5	0.169	E5	Doxycycline	0.08	Rep_2_5002_7	Parental	0
5002_7	Rep_2	D	1	0.234	D1	Amoxicillin	25	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	2	0.178	A2	Ampicillin	240	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	7	0.849	G7	Meropenem	0.0625	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	12	0.856	G12	Teicoplanin	4.6875	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	5	0.863	H5	Doxycycline	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	5	0.36	G5	Doxycycline	0.02	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	7	0.833	E7	Meropenem	0.25	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	6	0.282	C6	Erythromycin	2.1	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	2	0.177	E2	Ampicillin	15	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	8	0.182	B8	Methicillin	600	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	1	0.935	G1	Amoxicillin	3.125	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	6	0.328	B6	Erythromycin	4.2	Rep_2_5002_7	Parental	0
5002_7	Rep_2	G	6	0.941	G6	Erythromycin	0.13125	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	11	0.156	C11	Negative_control	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	10	0.898	C10	Ofloxacin	6.25	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	7	0.181	A7	Meropenem	4	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	10	0.946	F10	Ofloxacin	0.78125	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	4	0.339	C4	Chloramphenicol	24	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	3	0.716	C3	Azithromycin	4	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	5	0.157	A5	Doxycycline	1.28	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	10	0.276	B10	Ofloxacin	12.5	Rep_2_5002_7	Parental	0
5002_7	Rep_2	D	12	0.792	D12	Teicoplanin	37.5	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	2	0.174	B2	Ampicillin	120	Rep_2_5002_7	Parental	0
5002_7	Rep_2	C	9	0.236	C9	Metronidazole	13.84	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	7	0.968	H7	Meropenem	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	A	6	0.362	A6	Erythromycin	8.4	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	9	0.891	F9	Metronidazole	1.73	Rep_2_5002_7	Parental	0
5002_7	Rep_2	B	5	0.162	B5	Doxycycline	0.64	Rep_2_5002_7	Parental	0
5002_7	Rep_2	D	4	0.459	D4	Chloramphenicol	12	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	4	0.913	F4	Chloramphenicol	3	Rep_2_5002_7	Parental	0
5002_7	Rep_2	D	11	0.159	D11	Negative_control	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	H	11	0.157	H11	Negative_control	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	8	0.317	E8	Methicillin	75	Rep_2_5002_7	Parental	0
5002_7	Rep_2	E	11	0.158	E11	Negative_control	0	Rep_2_5002_7	Parental	0
5002_7	Rep_2	D	9	0.252	D9	Metronidazole	6.92	Rep_2_5002_7	Parental	0
5002_7	Rep_2	F	12	0.857	F12	Teicoplanin	9.375	Rep_2_5002_7	Parental	0
5002_8	Rep_2	B	7	0.168	B7	Meropenem	2	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	11	0.146	C11	Negative_control	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	2	0.903	H2	Ampicillin	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	9	0.239	D9	Metronidazole	6.92	Rep_2_5002_8	Parental	0
5002_8	Rep_2	B	3	0.384	B3	Azithromycin	8	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	4	0.344	A4	Chloramphenicol	96	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	2	0.174	A2	Ampicillin	240	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	1	0.783	F1	Amoxicillin	6.25	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	6	0.876	G6	Erythromycin	0.13125	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	9	0.454	E9	Metronidazole	3.46	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	3	0.913	G3	Azithromycin	0.25	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	1	0.91	G1	Amoxicillin	3.125	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	12	0.504	C12	Teicoplanin	75	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	5	0.902	H5	Doxycycline	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	11	0.148	D11	Negative_control	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	10	0.865	D10	Ofloxacin	3.125	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	7	0.832	G7	Meropenem	0.0625	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	8	0.888	H8	Methicillin	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	6	0.379	A6	Erythromycin	8.4	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	2	0.158	D2	Ampicillin	30	Rep_2_5002_8	Parental	0
5002_8	Rep_2	B	11	0.144	B11	Negative_control	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	11	0.146	F11	Negative_control	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	B	2	0.177	B2	Ampicillin	120	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	1	0.176	A1	Amoxicillin	200	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	10	0.891	E10	Ofloxacin	1.5625	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	5	0.776	F5	Doxycycline	0.04	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	6	0.882	E6	Erythromycin	0.525	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	11	0.145	H11	Negative_control	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	2	0.194	F2	Ampicillin	7.5	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	8	0.155	D8	Methicillin	150	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	3	0.91	H3	Azithromycin	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	2	0.347	G2	Ampicillin	3.75	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	1	0.947	H1	Amoxicillin	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	B	6	0.449	B6	Erythromycin	4.2	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	9	0.226	A9	Metronidazole	55.36	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	5	0.847	G5	Doxycycline	0.02	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	1	0.636	E1	Amoxicillin	12.5	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	10	0.195	A10	Ofloxacin	25	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	8	0.228	E8	Methicillin	75	Rep_2_5002_8	Parental	0
5002_8	Rep_2	B	1	0.176	B1	Amoxicillin	100	Rep_2_5002_8	Parental	0
5002_8	Rep_2	B	8	0.16	B8	Methicillin	600	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	5	0.59	E5	Doxycycline	0.08	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	4	0.891	H4	Chloramphenicol	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	3	0.663	C3	Azithromycin	4	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	1	0.23	D1	Amoxicillin	25	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	10	0.91	H10	Ofloxacin	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	6	0.898	F6	Erythromycin	0.2625	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	12	0.802	G12	Teicoplanin	4.6875	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	3	0.451	A3	Azithromycin	16	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	9	0.899	H9	Metronidazole	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	3	0.895	E3	Azithromycin	1	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	7	0.182	A7	Meropenem	4	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	1	0.177	C1	Amoxicillin	50	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	12	0.806	E12	Teicoplanin	18.75	Rep_2_5002_8	Parental	0
5002_8	Rep_2	B	10	0.179	B10	Ofloxacin	12.5	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	2	0.174	E2	Ampicillin	15	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	8	0.605	G8	Methicillin	18.75	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	4	0.799	E4	Chloramphenicol	6	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	7	0.777	E7	Meropenem	0.25	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	7	0.816	F7	Meropenem	0.125	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	8	0.158	A8	Methicillin	1200	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	7	0.664	D7	Meropenem	0.5	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	9	0.795	F9	Metronidazole	1.73	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	7	0.878	H7	Meropenem	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	6	0.923	H6	Erythromycin	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	9	0.865	G9	Metronidazole	0.865	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	8	0.364	F8	Methicillin	37.5	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	12	0.734	D12	Teicoplanin	37.5	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	4	0.488	D4	Chloramphenicol	12	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	7	0.221	C7	Meropenem	1	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	10	0.418	C10	Ofloxacin	6.25	Rep_2_5002_8	Parental	0
5002_8	Rep_2	H	12	0.899	H12	Teicoplanin	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	12	0.829	F12	Teicoplanin	9.375	Rep_2_5002_8	Parental	0
5002_8	Rep_2	B	9	0.227	B9	Metronidazole	27.68	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	3	0.851	D3	Azithromycin	2	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	8	0.158	C8	Methicillin	300	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	11	0.161	A11	Negative_control	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	B	4	0.339	B4	Chloramphenicol	48	Rep_2_5002_8	Parental	0
5002_8	Rep_2	E	11	0.145	E11	Negative_control	0	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	3	0.922	F3	Azithromycin	0.5	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	5	0.28	C5	Doxycycline	0.32	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	10	0.877	G10	Ofloxacin	0.390625	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	4	0.876	F4	Chloramphenicol	3	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	2	0.182	C2	Ampicillin	60	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	5	0.38	D5	Doxycycline	0.16	Rep_2_5002_8	Parental	0
5002_8	Rep_2	B	5	0.331	B5	Doxycycline	0.64	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	9	0.224	C9	Metronidazole	13.84	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	4	0.329	C4	Chloramphenicol	24	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	5	0.321	A5	Doxycycline	1.28	Rep_2_5002_8	Parental	0
5002_8	Rep_2	B	12	0.18	B12	Teicoplanin	150	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	4	0.912	G4	Chloramphenicol	1.5	Rep_2_5002_8	Parental	0
5002_8	Rep_2	F	10	0.894	F10	Ofloxacin	0.78125	Rep_2_5002_8	Parental	0
5002_8	Rep_2	C	6	0.289	C6	Erythromycin	2.1	Rep_2_5002_8	Parental	0
5002_8	Rep_2	A	12	0.193	A12	Teicoplanin	300	Rep_2_5002_8	Parental	0
5002_8	Rep_2	D	6	0.777	D6	Erythromycin	1.05	Rep_2_5002_8	Parental	0
5002_8	Rep_2	G	11	0.146	G11	Negative_control	0	Rep_2_5002_8	Parental	0
5002_8_dil	Rep_2	H	7	0.95	H7	Meropenem	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	F	7	0.853	F7	Meropenem	0.125	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	B	2	0.173	B2	Ampicillin	120	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	F	11	0.217	F11	Negative_control	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	E	8	0.358	E8	Methicillin	75	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	A	8	0.175	A8	Methicillin	1200	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	A	2	0.173	A2	Ampicillin	240	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	F	5	0.689	F5	Doxycycline	0.04	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	G	3	0.965	G3	Azithromycin	0.25	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	A	11	0.156	A11	Negative_control	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	E	3	0.906	E3	Azithromycin	1	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	G	9	0.909	G9	Metronidazole	0.865	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	B	4	0.257	B4	Chloramphenicol	48	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	G	5	0.868	G5	Doxycycline	0.02	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	D	12	0.792	D12	Teicoplanin	37.5	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	F	8	0.635	F8	Methicillin	37.5	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	D	8	0.177	D8	Methicillin	150	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	B	11	0.16	B11	Negative_control	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	F	6	0.927	F6	Erythromycin	0.2625	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	E	6	0.887	E6	Erythromycin	0.525	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	B	3	0.261	B3	Azithromycin	8	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	G	12	0.868	G12	Teicoplanin	4.6875	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	C	3	0.263	C3	Azithromycin	4	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	B	10	0.214	B10	Ofloxacin	12.5	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	A	10	0.215	A10	Ofloxacin	25	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	A	1	0.17	A1	Amoxicillin	200	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	D	10	0.937	D10	Ofloxacin	3.125	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	E	9	0.332	E9	Metronidazole	3.46	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	B	7	0.176	B7	Meropenem	2	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	C	12	0.221	C12	Teicoplanin	75	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	G	4	0.947	G4	Chloramphenicol	1.5	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	A	12	0.189	A12	Teicoplanin	300	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	B	8	0.178	B8	Methicillin	600	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	D	7	0.636	D7	Meropenem	0.5	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	A	3	0.257	A3	Azithromycin	16	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	H	6	0.957	H6	Erythromycin	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	H	5	0.935	H5	Doxycycline	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	E	7	0.738	E7	Meropenem	0.25	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	G	1	0.954	G1	Amoxicillin	3.125	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	D	2	0.173	D2	Ampicillin	30	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	A	4	0.243	A4	Chloramphenicol	96	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	D	3	0.246	D3	Azithromycin	2	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	C	1	0.176	C1	Amoxicillin	50	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	A	7	0.174	A7	Meropenem	4	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	B	5	0.263	B5	Doxycycline	0.64	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	E	1	0.737	E1	Amoxicillin	12.5	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	H	3	0.962	H3	Azithromycin	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	D	11	0.158	D11	Negative_control	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	H	12	0.864	H12	Teicoplanin	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	A	9	0.196	A9	Metronidazole	55.36	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	H	1	0.974	H1	Amoxicillin	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	H	4	0.952	H4	Chloramphenicol	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	H	2	0.961	H2	Ampicillin	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	D	5	0.225	D5	Doxycycline	0.16	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	E	11	0.155	E11	Negative_control	0	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	C	10	0.781	C10	Ofloxacin	6.25	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	E	2	0.175	E2	Ampicillin	15	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	F	4	0.895	F4	Chloramphenicol	3	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	E	12	0.814	E12	Teicoplanin	18.75	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	F	12	0.869	F12	Teicoplanin	9.375	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	G	10	0.94	G10	Ofloxacin	0.390625	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	D	1	0.267	D1	Amoxicillin	25	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	G	7	0.888	G7	Meropenem	0.0625	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	F	1	0.895	F1	Amoxicillin	6.25	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	B	6	0.286	B6	Erythromycin	4.2	Rep_2_5002_8_dil	Parental	0
5002_8_dil	Rep_2	F	2	0.179	F2	Ampicillin	7.5	Rep_2_5002_8_dil	Parental	0
